,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Full_Ensembl,Ensembl,_id,entrezgene,name,notfound,symbol
2492,ENSG00000183605.12,16.5428877303,-0.994785323546,0.467717024791,-2.12689568867,0.0334287511672,0.185229705281,ENSG000001836052,ENSG000001836052,,,,True,
2493,ENSG00000089091.12,7.22539273851,-1.1440559808,0.537983328191,-2.12656400459,0.0334563259503,0.185233476674,ENSG000000890912,ENSG000000890912,,,,True,
2494,ENSG00000177595.13,16.0455827307,-0.870831837447,0.409481430387,-2.12666991181,0.0334475191673,0.185233476674,ENSG000001775953,ENSG000001775953,,,,True,
2495,ENSG00000157036.8,6.81686608422,-0.972025499837,0.457169200863,-2.12618325557,0.0334880037679,0.185330169665,ENSG00000157036,ENSG00000157036,9941,9941.0,"endo/exonuclease (5'-3'), endonuclease G-like",,EXOG
2496,ENSG00000215493.3,4.30042527533,0.965854303304,0.454299308509,2.12603075817,0.0335006985456,0.185330169665,ENSG00000215493,ENSG00000215493,ENSG00000215493,,,,XXbac-B562F10.11
2497,ENSG00000131873.5,150.453418696,-0.603842839966,0.284093038809,-2.12551086256,0.0335440086492,0.185363326162,ENSG00000131873,ENSG00000131873,22856,22856.0,chondroitin sulfate synthase 1,,CHSY1
2498,ENSG00000163170.7,9.20548746862,-0.93968371998,0.442110388795,-2.12545043907,0.0335490453571,0.185363326162,ENSG00000163170,ENSG00000163170,388962,388962.0,bolA family member 3,,BOLA3
2499,ENSG00000171858.13,283.153994522,-0.731361912212,0.344119651542,-2.12531283504,0.0335605179999,0.185363326162,ENSG000001718583,ENSG000001718583,,,,True,
2500,ENSG00000181666.13,13.125819156,-0.851120651725,0.400451798704,-2.12540099577,0.0335531672721,0.185363326162,ENSG000001816663,ENSG000001816663,,,,True,
2501,ENSG00000152240.8,10.3751860728,-1.03042641925,0.48490559163,-2.12500420089,0.033586262368,0.185381513614,ENSG00000152240,ENSG00000152240,115106,115106.0,HAUS augmin like complex subunit 1,,HAUS1
2502,ENSG00000173674.6,94.8389134212,-0.916768643858,0.431430546819,-2.12495070323,0.0335907265321,0.185381513614,ENSG00000173674,ENSG00000173674,1964,1964.0,"eukaryotic translation initiation factor 1A, X-linked",,EIF1AX
2503,ENSG00000249096.2,16.3382720881,0.952262055116,0.448321665339,2.12405986313,0.033665138171,0.185717772649,ENSG00000249096,ENSG00000249096,102723766,102723766.0,uncharacterized LOC102723766,,LOC102723766
2504,ENSG00000197157.6,212.227821948,-0.593049806919,0.279247447078,-2.12374298539,0.0336916408561,0.185772951778,ENSG00000197157,ENSG00000197157,27044,27044.0,staphylococcal nuclease and tudor domain containing 1,,SND1
2505,ENSG00000272768.1,2.35805344566,1.0235527969,0.481985402546,2.12361783466,0.033702112994,0.185772951778,ENSG00000272768,ENSG00000272768,ENSG00000272768,,,,RP4-673M15.1
2506,ENSG00000108219.10,449.872812337,0.60617631274,0.285524408527,2.12302799563,0.033751505972,0.185970797906,ENSG000001082190,ENSG000001082190,,,,True,
2507,ENSG00000130517.9,71.6548763513,-0.737706670357,0.347546274549,-2.12261423695,0.0337861909554,0.186027791477,ENSG00000130517,ENSG00000130517,54858,54858.0,pyroglutamyl-peptidase I,,PGPEP1
2508,ENSG00000229809.4,5.53140784325,-0.835201159217,0.393483499155,-2.12258242343,0.0337888591126,0.186027791477,ENSG00000229809,ENSG00000229809,146542,146542.0,zinc finger protein 688,,ZNF688
2509,ENSG00000169299.9,43.276617268,-0.707137469119,0.333186632859,-2.12234645505,0.0338086550914,0.186062414656,ENSG00000169299,ENSG00000169299,55276,55276.0,phosphoglucomutase 2,,PGM2
2510,ENSG00000268658.1,11.9600927699,1.12689694461,0.531042611301,2.12204617977,0.0338338602759,0.186126767293,ENSG00000268658,ENSG00000268658,400680,400680.0,long intergenic non-protein coding RNA 664,,LINC00664
2511,ENSG00000188566.7,28.8989125153,-0.682778563177,0.321813204232,-2.12166111955,0.0338662058423,0.186230333524,ENSG00000188566,ENSG00000188566,27158,27158.0,NADPH dependent diflavin oxidoreductase 1,,NDOR1
2512,ENSG00000133056.9,4.71228543892,-0.978782605207,0.46138422614,-2.12140456858,0.0338877711348,0.186274560009,ENSG00000133056,ENSG00000133056,5287,5287.0,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,,PIK3C2B
2513,ENSG00000140284.6,29.9028445693,-1.15115803002,0.542691082681,-2.12120314256,0.033904710934,0.186285404362,ENSG00000140284,ENSG00000140284,11001,11001.0,solute carrier family 27 member 2,,SLC27A2
2514,ENSG00000163626.12,32.0282615844,-0.932646826161,0.439741301224,-2.12089886387,0.0339303143045,0.186285404362,ENSG000001636262,ENSG000001636262,,,,True,
2515,ENSG00000232187.1,55.6717974258,0.524659874612,0.247359301055,2.12104364936,0.0339181293447,0.186285404362,ENSG00000232187,ENSG00000232187,ENSG00000232187,,"ferritin, heavy polypeptide 1 pseudogene 7",,FTH1P7
2516,ENSG00000111737.7,329.380113499,0.315576141993,0.148837450518,2.12027376775,0.0339829645532,0.186500134152,ENSG00000111737,ENSG00000111737,11021,11021.0,"RAB35, member RAS oncogene family",,RAB35
2517,ENSG00000144535.15,8.82645892533,-0.939764052565,0.443285052015,-2.11999941865,0.0340060943222,0.186552747626,ENSG000001445355,ENSG000001445355,,,,True,
2518,ENSG00000073712.9,33.3031723551,0.663275060332,0.312921443894,2.11962162796,0.0340379670473,0.186653262769,ENSG00000073712,ENSG00000073712,10979,10979.0,fermitin family member 2,,FERMT2
2519,ENSG00000003989.12,7.08528341908,1.00908647545,0.476201170673,2.1190340083,0.0340875929733,0.186744772669,ENSG000000039892,ENSG000000039892,,,,True,
2520,ENSG00000005486.12,199.468701629,-0.678253947257,0.320090772372,-2.11894251818,0.0340953251007,0.186744772669,ENSG000000054862,ENSG000000054862,,,,True,
2521,ENSG00000181751.5,19.5717421656,-0.847998248397,0.40014653691,-2.11921926139,0.0340719412235,0.186744772669,ENSG00000181751,ENSG00000181751,90355,90355.0,chromosome 5 open reading frame 30,,C5orf30
2522,ENSG00000177706.8,77.3266920224,-0.626968633112,0.295987207175,-2.11822882177,0.0341556933796,0.187001063714,ENSG00000177706,ENSG00000177706,56975,56975.0,family with sequence similarity 20 member C,,FAM20C
2523,ENSG00000128272.10,1069.82490683,0.309506717716,0.146266325622,2.11604903863,0.0343406370664,0.187938925542,ENSG000001282720,ENSG000001282720,,,,True,
2524,ENSG00000197798.4,29.417007941,-0.547935466202,0.259112642101,-2.1146612599,0.034458828418,0.188510866345,ENSG00000197798,ENSG00000197798,79607,79607.0,family with sequence similarity 118 member B,,FAM118B
2525,ENSG00000158526.7,24.1177777554,-0.676632965559,0.320032405806,-2.11426390979,0.0344927330093,0.188540732004,ENSG00000158526,ENSG00000158526,90121,90121.0,"TSR2, ribosome maturation factor",,TSR2
2526,ENSG00000173141.4,15.197819472,-0.909961500924,0.430421718471,-2.11411613744,0.0345053492111,0.188540732004,ENSG00000173141,ENSG00000173141,78988,78988.0,mitochondrial ribosomal protein L57,,MRPL57
2527,ENSG00000173933.15,20.3651880539,0.588807842415,0.278485660722,2.11432014449,0.0344879329553,0.188540732004,ENSG000001739335,ENSG000001739335,,,,True,
2528,ENSG00000063854.8,33.8067187504,-0.678814924578,0.321268592678,-2.11292027932,0.0346075918237,0.188551878668,ENSG00000063854,ENSG00000063854,3029,3029.0,hydroxyacylglutathione hydrolase,,HAGH
2529,ENSG00000090905.13,98.0780724033,-0.482889252982,0.228570077988,-2.11265296505,0.0346304818207,0.188551878668,ENSG000000909053,ENSG000000909053,,,,True,
2530,ENSG00000108932.7,130.850457187,0.572828051692,0.271186641398,2.11230187718,0.0346605649572,0.188551878668,ENSG00000108932,ENSG00000108932,9120,9120.0,solute carrier family 16 member 6,,SLC16A6
2531,ENSG00000113621.10,30.756202156,-0.676408893758,0.320236520962,-2.11221659455,0.0346678758097,0.188551878668,ENSG000001136210,ENSG000001136210,,,,True,
2532,ENSG00000132313.10,34.9991815836,-0.891127058708,0.421783458549,-2.11275961787,0.0346213476391,0.188551878668,ENSG000001323130,ENSG000001323130,,,,True,
2533,ENSG00000133111.3,2.54841735149,-1.10733450003,0.524225819191,-2.11232346727,0.0346587143558,0.188551878668,ENSG00000133111,ENSG00000133111,5994,5994.0,regulatory factor X associated protein,,RFXAP
2534,ENSG00000138463.8,54.6671937082,-0.614927505308,0.290986051788,-2.1132542317,0.0345790137946,0.188551878668,ENSG00000138463,ENSG00000138463,84925,84925.0,disrupted in renal carcinoma 2,,DIRC2
2535,ENSG00000143891.12,15.5232194356,-0.947547172239,0.448612560049,-2.11217263319,0.0346716449122,0.188551878668,ENSG000001438912,ENSG000001438912,,,,True,
2536,ENSG00000165209.14,17.7275456107,-0.868082235977,0.410764069118,-2.11333536996,0.0345720734196,0.188551878668,ENSG000001652094,ENSG000001652094,,,,True,
2537,ENSG00000171503.7,60.599072009,-0.546350697587,0.258542276899,-2.11319674345,0.0345839319245,0.188551878668,ENSG00000171503,ENSG00000171503,2110,2110.0,electron transfer flavoprotein dehydrogenase,,ETFDH
2538,ENSG00000250076.1,4.3310668509,0.766479103525,0.362791897862,2.11272387294,0.0346244087509,0.188551878668,ENSG00000250076,ENSG00000250076,ENSG00000250076,,,,RP11-141P6.1
2539,ENSG00000260708.1,35.6750765041,0.704520478499,0.333494933554,2.11253727602,0.0346403922272,0.188551878668,ENSG00000260708,ENSG00000260708,ENSG00000260708,,,,CTA-29F11.1
2540,ENSG00000040487.8,41.4290498156,-0.558864945417,0.264617863562,-2.11196983414,0.0346890367633,0.188558493429,ENSG00000040487,ENSG00000040487,54896,54896.0,PQ loop repeat containing 2,,PQLC2
2541,ENSG00000149554.8,21.8649496348,-0.876367689407,0.414978404774,-2.11183926519,0.0347002381737,0.188558493429,ENSG00000149554,ENSG00000149554,1111,1111.0,checkpoint kinase 1,,CHEK1
2542,ENSG00000105849.5,30.8529674686,0.828169268947,0.392344806212,2.110820013,0.0347877852675,0.188959677468,ENSG00000105849,ENSG00000105849,221830,221830.0,TWIST neighbor,,TWISTNB
2543,ENSG00000005238.15,294.009332897,-0.44989834421,0.213167849463,-2.11053564289,0.0348122444278,0.189018000391,ENSG000000052385,ENSG000000052385,,,,True,
2544,ENSG00000115137.7,14.6436787073,-0.708110779816,0.335606021847,-2.10994658534,0.0348629569973,0.189218767785,ENSG00000115137,ENSG00000115137,51277,51277.0,DnaJ heat shock protein family (Hsp40) member C27,,DNAJC27
2545,ENSG00000177946.4,8.22020037747,-0.834665292368,0.395633945114,-2.10969079543,0.0348849978495,0.189263822519,ENSG00000177946,ENSG00000177946,92806,92806.0,CENPB DNA-binding domain containing 1,,CENPBD1
2546,ENSG00000167378.4,141.045944173,0.433061742213,0.20530542217,2.1093536529,0.0349140668535,0.18934695705,ENSG00000167378,ENSG00000167378,126298,126298.0,immunity related GTPase Q,,IRGQ
2547,ENSG00000163956.6,202.906020324,-0.536858606971,0.254544215986,-2.10909764691,0.0349361539388,0.189392176508,ENSG00000163956,ENSG00000163956,4043,4043.0,LDL receptor related protein associated protein 1,,LRPAP1
2548,ENSG00000063245.10,98.5403261511,-0.54870733669,0.260291006339,-2.10805338382,0.0350263720499,0.189589398598,ENSG000000632450,ENSG000000632450,,,,True,
2549,ENSG00000102078.11,7.78715834593,-0.801165382541,0.380071737161,-2.10793201443,0.0350368705324,0.189589398598,ENSG000001020781,ENSG000001020781,,,,True,
2550,ENSG00000118705.12,405.794710413,-0.635780361208,0.301606171137,-2.1079819382,0.0350325517882,0.189589398598,ENSG000001187052,ENSG000001187052,,,,True,
2551,ENSG00000147316.8,25.6174491535,-0.566401015657,0.268726727811,-2.10772117932,0.0350551142089,0.189589398598,ENSG00000147316,ENSG00000147316,79648,79648.0,microcephalin 1,,MCPH1
2552,ENSG00000153551.9,19.3245468452,-0.730980411375,0.346711298312,-2.10832590381,0.0350028087868,0.189589398598,ENSG00000153551,ENSG00000153551,112616,112616.0,CKLF like MARVEL transmembrane domain containing 7,,CMTM7
2553,ENSG00000174013.7,32.2069581627,-0.687758339322,0.32628982012,-2.10781427097,0.0350470579379,0.189589398598,ENSG00000174013,ENSG00000174013,200933,200933.0,F-box protein 45,,FBXO45
2554,ENSG00000254087.3,2127.73748443,0.632993478507,0.300417442725,2.10704635778,0.0351135614104,0.189830968771,ENSG00000254087,ENSG00000254087,4067,4067.0,"LYN proto-oncogene, Src family tyrosine kinase",,LYN
2555,ENSG00000100462.11,33.924766237,-0.734450577173,0.348736590385,-2.10603245378,0.0352015333735,0.189860462359,ENSG000001004621,ENSG000001004621,,,,True,
2556,ENSG00000134982.12,112.395182979,-0.448501438258,0.21288942289,-2.10673424809,0.0351406217722,0.189860462359,ENSG000001349822,ENSG000001349822,,,,True,
2557,ENSG00000147164.7,106.148622498,-0.488987929005,0.232184652714,-2.10603036544,0.0352017147634,0.189860462359,ENSG00000147164,ENSG00000147164,29934,29934.0,sorting nexin 12,,SNX12
2558,ENSG00000185624.10,646.542933716,-0.580889818051,0.275787444601,-2.10629537139,0.0351787031295,0.189860462359,ENSG000001856240,ENSG000001856240,,,,True,
2559,ENSG00000236015.1,2.61730325395,-0.99857940244,0.474138402996,-2.10609264327,0.035196305751,0.189860462359,ENSG00000236015,ENSG00000236015,ENSG00000236015,,,,AC011290.5
2560,ENSG00000269961.1,3.30133309174,1.07297378827,0.509420109255,2.10626508216,0.0351813326269,0.189860462359,ENSG00000269961,ENSG00000269961,ENSG00000269961,,,,CTD-2033C11.1
2561,ENSG00000129810.10,7.07382685871,-0.991391867551,0.471068362542,-2.10456049776,0.0353295832379,0.189900031934,ENSG000001298100,ENSG000001298100,,,,True,
2562,ENSG00000142453.7,50.3400523605,-0.544462674603,0.258676236485,-2.10480360315,0.035308407408,0.189900031934,ENSG00000142453,ENSG00000142453,10498,10498.0,coactivator associated arginine methyltransferase 1,,CARM1
2563,ENSG00000163947.7,16.4954723246,-0.732684398874,0.348113025125,-2.10473135445,0.0353146995394,0.189900031934,ENSG00000163947,ENSG00000163947,50650,50650.0,Rho guanine nucleotide exchange factor 3,,ARHGEF3
2564,ENSG00000165169.6,59.2987338926,0.453020499717,0.215246296453,2.10466106587,0.0353208218832,0.189900031934,ENSG00000165169,ENSG00000165169,6990,6990.0,dynein light chain Tctex-type 3,,DYNLT3
2565,ENSG00000166451.9,16.7935850611,-0.711322341646,0.337849671516,-2.10544038257,0.0352529917208,0.189900031934,ENSG00000166451,ENSG00000166451,55839,55839.0,centromere protein N,,CENPN
2566,ENSG00000184575.7,119.310684526,-0.553958084766,0.263065698877,-2.10577846953,0.0352235999047,0.189900031934,ENSG00000184575,ENSG00000184575,11260,11260.0,exportin for tRNA,,XPOT
2567,ENSG00000187840.4,52.0526752974,-0.816286589255,0.387873074545,-2.10451986185,0.035333123909,0.189900031934,ENSG00000187840,ENSG00000187840,1978,1978.0,eukaryotic translation initiation factor 4E binding protein 1,,EIF4EBP1
2568,ENSG00000214655.6,314.594904753,0.501463856264,0.238197010766,2.10524831798,0.0352696983058,0.189900031934,ENSG00000214655,ENSG00000214655,23053,23053.0,zinc finger SWIM-type containing 8,,ZSWIM8
2569,ENSG00000227195.4,69.7594237873,-0.931177942268,0.442411283213,-2.10477891862,0.0353105570733,0.189900031934,ENSG00000227195,ENSG00000227195,284801,284801.0,MIR663A host gene,,MIR663AHG
2570,ENSG00000229097.1,19.7104956038,-0.598783024118,0.284706681095,-2.10315761405,0.0354519940444,0.190464593589,ENSG00000229097,ENSG00000229097,ENSG00000229097,,calmodulin 2 pseudogene 2,,CALM2P2
2571,ENSG00000179195.11,86.4394623983,-0.676089986106,0.321490409599,-2.10298648395,0.0354669510041,0.1904706628,ENSG000001791951,ENSG000001791951,,,,True,
2572,ENSG00000182903.11,31.6185990126,-0.572629130416,0.272331168001,-2.10269406406,0.0354925212853,0.190533702535,ENSG000001829031,ENSG000001829031,,,,True,
2573,ENSG00000233214.1,2.96155378266,1.11767175076,0.5315884114,2.1025133859,0.0355083283155,0.190544301732,ENSG00000233214,ENSG00000233214,ENSG00000233214,,,,AC002511.2
2574,ENSG00000104783.7,175.406945884,0.457501221023,0.217731152353,2.10122077654,0.0356215904027,0.191077651011,ENSG00000104783,ENSG00000104783,3783,3783.0,potassium calcium-activated channel subfamily N member 4,,KCNN4
2575,ENSG00000101079.16,21.8995829747,-0.892328396848,0.424755546115,-2.10080458045,0.0356581242098,0.191124770813,ENSG000001010796,ENSG000001010796,,,,True,
2576,ENSG00000146414.11,20.4692319976,-0.755119218239,0.359431110382,-2.10087328678,0.0356520909471,0.191124770813,ENSG000001464141,ENSG000001464141,,,,True,
2577,ENSG00000126456.11,47.6414798559,-0.665256992958,0.316759711382,-2.1001944662,0.035711737973,0.191188958639,ENSG000001264561,ENSG000001264561,,,,True,
2578,ENSG00000136830.7,482.853249216,-0.538895140676,0.25656624373,-2.10041326108,0.0356925034796,0.191188958639,ENSG00000136830,ENSG00000136830,64855,64855.0,family with sequence similarity 129 member B,,FAM129B
2579,ENSG00000270426.1,3.32959819739,1.01301047301,0.482309484878,2.10033288743,0.0356995681869,0.191188958639,ENSG00000270426,ENSG00000270426,ENSG00000270426,,,,RP11-326I11.5
2580,ENSG00000181817.5,36.6532265156,-0.504727783773,0.240361472933,-2.09986974042,0.0357403012628,0.191238756251,ENSG00000181817,ENSG00000181817,84967,84967.0,"LSM10, U7 small nuclear RNA associated",,LSM10
2581,ENSG00000213453.3,27.2873985126,0.63223861939,0.301098542177,2.09977310026,0.0357488056149,0.191238756251,ENSG00000213453,ENSG00000213453,ENSG00000213453,,"ferritin, heavy polypeptide 1 pseudogene 3",,FTH1P3
2582,ENSG00000175137.9,79.9170466774,-0.418128753161,0.199248782423,-2.09852601394,0.0358587043767,0.191752194406,ENSG00000175137,ENSG00000175137,80851,80851.0,SH3 binding domain protein 5 like,,SH3BP5L
2583,ENSG00000111266.4,312.379840134,0.861284747681,0.410569258878,2.09778187007,0.0359244187809,0.191954565053,ENSG00000111266,ENSG00000111266,80824,80824.0,dual specificity phosphatase 16,,DUSP16
2584,ENSG00000198146.4,30.1004077433,-0.735440519096,0.350562748924,-2.0978855322,0.035915258357,0.191954565053,ENSG00000198146,ENSG00000198146,54989,54989.0,zinc finger protein 770,,ZNF770
2585,ENSG00000103343.8,7.25319062343,-0.748268943681,0.356773407763,-2.09732263504,0.0359650244655,0.192022562796,ENSG00000103343,ENSG00000103343,7727,7727.0,zinc finger protein 174,,ZNF174
2586,ENSG00000104973.10,77.7223739922,-0.457285495721,0.218020254573,-2.09744501316,0.0359541999364,0.192022562796,ENSG000001049730,ENSG000001049730,,,,True,
2587,ENSG00000114544.11,16.3984906378,-0.775946741781,0.370049560883,-2.09687248359,0.0360048649531,0.192160796098,ENSG000001145441,ENSG000001145441,,,,True,
2588,ENSG00000132570.10,7.38701099753,-0.779163092178,0.371771053755,-2.09581430375,0.0360986669903,0.192363302821,ENSG000001325700,ENSG000001325700,,,,True,
2589,ENSG00000145908.8,3.93998771954,0.960799336106,0.458373102657,2.09610758253,0.036072648534,0.192363302821,ENSG00000145908,ENSG00000145908,91975,91975.0,zinc finger protein 300,,ZNF300
2590,ENSG00000151491.8,88.2670977737,-0.719366611538,0.343203204701,-2.09603698825,0.0360789098991,0.192363302821,ENSG00000151491,ENSG00000151491,2059,2059.0,epidermal growth factor receptor pathway substrate 8,,EPS8
2591,ENSG00000178977.3,21.8619835703,-0.978809384144,0.466996403555,-2.09596771344,0.0360850551346,0.192363302821,ENSG00000178977,ENSG00000178977,284029,284029.0,long intergenic non-protein coding RNA 324,,LINC00324
2592,ENSG00000176542.5,381.083653228,0.839467481133,0.400624373851,2.09539792365,0.0361356339565,0.19248583053,ENSG00000176542,ENSG00000176542,205717,205717.0,upstream transcription factor family member 3,,USF3
2593,ENSG00000149798.3,84.5795324635,0.685488279441,0.327209950911,2.09494936671,0.0361754937454,0.192623666928,ENSG00000149798,ENSG00000149798,10435,10435.0,CDC42 effector protein 2,,CDC42EP2
2594,ENSG00000014216.11,127.710923714,-0.492283470246,0.235030497121,-2.09455145726,0.0362108842476,0.192685577461,ENSG000000142161,ENSG000000142161,,,,True,
2595,ENSG00000086062.8,668.746284848,0.659625278244,0.314931478836,2.09450411462,0.036215096918,0.192685577461,ENSG00000086062,ENSG00000086062,2683,2683.0,"beta-1,4-galactosyltransferase 1",,B4GALT1
2596,ENSG00000258738.1,13.2587651665,0.738926677661,0.352838503322,2.09423481481,0.0362390678571,0.192738671711,ENSG00000258738,ENSG00000258738,ENSG00000258738,,,,RP11-73E17.2
2597,ENSG00000122223.8,103.468129751,-0.793182166811,0.378828857326,-2.09377440887,0.0362800808777,0.192882328865,ENSG00000122223,ENSG00000122223,51744,51744.0,CD244 molecule,,CD244
2598,ENSG00000051341.9,11.7928193325,-1.08498648994,0.518271515368,-2.09347119756,0.0363071125814,0.192951572457,ENSG00000051341,ENSG00000051341,10721,10721.0,polymerase (DNA) theta,,POLQ
2599,ENSG00000008283.11,10.9348027453,0.835399629382,0.399098277506,2.09321782746,0.0363297140374,0.192997227484,ENSG000000082831,ENSG000000082831,,,,True,
2600,ENSG00000095787.17,741.358968534,0.308488074044,0.147400463638,2.09285687732,0.0363619326982,0.193067917939,ENSG000000957877,ENSG000000957877,,,,True,
2601,ENSG00000099901.12,23.056361842,-0.919460581545,0.439356791402,-2.09274238964,0.0363721570333,0.193067917939,ENSG000000999012,ENSG000000999012,,,,True,
2602,ENSG00000101624.6,7.10797978223,-0.849738192903,0.40627216848,-2.09154911124,0.0364788688277,0.193067917939,ENSG00000101624,ENSG00000101624,79959,79959.0,centrosomal protein 76,,CEP76
2603,ENSG00000114745.9,43.9463416969,-0.526151862517,0.251588120398,-2.09132236325,0.0364991764465,0.193067917939,ENSG00000114745,ENSG00000114745,64689,64689.0,golgi reassembly stacking protein 1,,GORASP1
2604,ENSG00000120526.6,21.5151980688,-0.787520007327,0.376346057339,-2.09254220144,0.0363900407516,0.193067917939,ENSG00000120526,ENSG00000120526,84955,84955.0,NudC domain containing 1,,NUDCD1
2605,ENSG00000120675.4,32.5289876239,-0.751111017871,0.358985061449,-2.09231831219,0.0364100506682,0.193067917939,ENSG00000120675,ENSG00000120675,29103,29103.0,DnaJ heat shock protein family (Hsp40) member C15,,DNAJC15
2606,ENSG00000148090.7,9.49560439884,-0.837383449146,0.400286684302,-2.09195929314,0.0364421572715,0.193067917939,ENSG00000148090,ENSG00000148090,549,549.0,AU RNA binding protein/enoyl-CoA hydratase,,AUH
2607,ENSG00000163382.7,25.901007451,-0.963300675927,0.460485827545,-2.09192252683,0.0364454465963,0.193067917939,ENSG00000163382,ENSG00000163382,128240,128240.0,NAD(P)HX epimerase,,NAXE
2608,ENSG00000167797.3,36.2946740135,-0.711540890289,0.340278799852,-2.09105266211,0.036523343506,0.193067917939,ENSG00000167797,ENSG00000167797,10263,10263.0,cyclin dependent kinase 2 associated protein 2,,CDK2AP2
2609,ENSG00000175505.9,57.3250785396,0.6697213942,0.320282762108,2.09103165525,0.0365252264354,0.193067917939,ENSG00000175505,ENSG00000175505,23529,23529.0,cardiotrophin-like cytokine factor 1,,CLCF1
2610,ENSG00000175581.9,10.2132397576,-0.955097144202,0.456563014006,-2.09192841931,0.0364449194045,0.193067917939,ENSG00000175581,ENSG00000175581,51642,51642.0,mitochondrial ribosomal protein L48,,MRPL48
2611,ENSG00000183431.7,137.854909397,-0.555273632347,0.265498999739,-2.09143398994,0.036489177923,0.193067917939,ENSG00000183431,ENSG00000183431,10946,10946.0,splicing factor 3a subunit 3,,SF3A3
2612,ENSG00000254612.2,94.2112287506,0.486004724527,0.232421376845,2.09105001925,0.036523580391,0.193067917939,ENSG00000254612,ENSG00000254612,ENSG00000254612,,,,RP11-676M6.1
2613,ENSG00000102100.10,63.2800755659,0.470131342488,0.224859732587,2.09077604549,0.0365481444006,0.193101663631,ENSG000001021000,ENSG000001021000,,,,True,
2614,ENSG00000163050.12,34.3272145984,-0.743635668903,0.355722874722,-2.09049156449,0.0365736653658,0.193101663631,ENSG000001630502,ENSG000001630502,,,,True,
2615,ENSG00000219738.2,7.39242367968,0.732055396261,0.350178956669,2.09051795466,0.0365712972487,0.193101663631,ENSG00000219738,ENSG00000219738,ENSG00000219738,,,,XXbac-BPG34I8.3
2616,ENSG00000143951.11,2.55700836834,-0.96869542317,0.463552148191,-2.08972264922,0.0366427212193,0.193244060029,ENSG000001439511,ENSG000001439511,,,,True,
2617,ENSG00000173226.12,20.757633491,-0.593958497467,0.284218168417,-2.08979778026,0.0366359688497,0.193244060029,ENSG000001732262,ENSG000001732262,,,,True,
2618,ENSG00000179119.10,158.163705637,0.42371361453,0.202750355281,2.08982920865,0.0366331445511,0.193244060029,ENSG000001791190,ENSG000001791190,,,,True,
2619,ENSG00000089682.12,10.9258211745,-0.84237121724,0.403154097199,-2.08945220473,0.03666703608,0.193298286262,ENSG000000896822,ENSG000000896822,,,,True,
2620,ENSG00000131470.10,5.71273486271,-0.989887826147,0.473820885129,-2.08916039207,0.0366932875056,0.193362676125,ENSG000001314700,ENSG000001314700,,,,True,
2621,ENSG00000113812.9,40.832067255,-0.408211733411,0.195445374977,-2.08862314322,0.0367416602092,0.193524506404,ENSG00000113812,ENSG00000113812,93973,93973.0,ARP8 actin-related protein 8 homolog,,ACTR8
2622,ENSG00000136521.8,56.5083061452,-0.690387420147,0.330564997626,-2.08850732868,0.0367520950093,0.193524506404,ENSG00000136521,ENSG00000136521,4711,4711.0,NADH:ubiquinone oxidoreductase subunit B5,,NDUFB5
2623,ENSG00000001629.5,57.0384406786,-0.588673941232,0.28190127069,-2.08822734212,0.0367773320097,0.193583396421,ENSG00000001629,ENSG00000001629,54467,54467.0,ankyrin repeat and IBR domain containing 1,,ANKIB1
2624,ENSG00000164253.8,28.9038018838,-0.590860563235,0.282981667771,-2.08798176889,0.0367994792641,0.193625984287,ENSG00000164253,ENSG00000164253,55255,55255.0,WD repeat domain 41,,WDR41
2625,ENSG00000248835.2,2.502815586,-1.12814592837,0.540406258531,-2.08758856982,0.0368349639502,0.193738689734,ENSG00000248835,ENSG00000248835,,,,True,
2626,ENSG00000163932.9,883.546619499,0.579948975752,0.277996128194,2.08617644972,0.0369626426682,0.194113763917,ENSG00000163932,ENSG00000163932,5580,5580.0,protein kinase C delta,,PRKCD
2627,ENSG00000163964.9,15.4879939054,-0.708642017669,0.339670500453,-2.08626306001,0.0369548008495,0.194113763917,ENSG00000163964,ENSG00000163964,54965,54965.0,phosphatidylinositol glycan anchor biosynthesis class X,,PIGX
2628,ENSG00000164620.4,4.70716124396,-0.777024927159,0.372426704519,-2.08638348897,0.0369438993941,0.194113763917,ENSG00000164620,ENSG00000164620,285613,285613.0,RELT like 2,,RELL2
2629,ENSG00000183044.7,20.7337295186,0.675461534818,0.3237199759,2.08656117974,0.0369278194942,0.194113763917,ENSG00000183044,ENSG00000183044,18,18.0,4-aminobutyrate aminotransferase,,ABAT
2630,ENSG00000271020.1,3.724520483,0.860332479412,0.412427885403,2.08601918023,0.0369768856951,0.194114558098,ENSG00000271020,ENSG00000271020,ENSG00000271020,,,,RP11-10C24.1
2631,ENSG00000101407.8,29.2190029565,-0.646480158184,0.310016284259,-2.08531032403,0.0370411408959,0.194303776025,ENSG00000101407,ENSG00000101407,9675,9675.0,TELO2 interacting protein 1,,TTI1
2632,ENSG00000163634.7,29.8485185319,-0.702997270774,0.337106574675,-2.08538582035,0.0370342929127,0.194303776025,ENSG00000163634,ENSG00000163634,80145,80145.0,THO complex 7,,THOC7
2633,ENSG00000260660.1,4.57597133873,0.979298106966,0.469861741781,2.08422610288,0.0371396054604,0.194746123037,ENSG00000260660,ENSG00000260660,ENSG00000260660,,,,RP11-69H7.2
